ImageID,lightleak,pen,ruler,border,corner,blur,hair_some,hair_obscure
ISIC_0482298.jpg,5.75E-05,1.13E-03,1.00E+00,2.97E-05,1.57E-03,6.40E-01,1.05E-03,1.44E-06
ISIC_0492058.jpg,1.06E-05,2.02E-04,2.12E-03,3.18E-04,8.97E-05,7.76E-01,7.59E-04,2.11E-05
ISIC_0495948.jpg,3.79E-02,2.10E-02,5.18E-02,1.70E-04,9.97E-01,5.88E-01,9.11E-01,4.11E-03
ISIC_0506198.jpg,4.97E-05,6.33E-04,9.99E-01,2.66E-04,3.33E-04,5.61E-02,1.49E-03,2.87E-06
ISIC_0509538.jpg,1.84E-05,1.94E-04,2.63E-03,3.28E-04,4.15E-05,2.58E-01,1.06E-03,7.32E-05
ISIC_0510408.jpg,5.10E-05,3.72E-03,9.98E-01,1.13E-04,3.30E-04,1.97E-01,3.42E-02,1.60E-05
ISIC_0513808.jpg,4.71E-05,7.24E-04,9.99E-01,1.42E-04,2.52E-04,3.70E-01,9.34E-04,3.59E-06
ISIC_0527588.jpg,4.11E-05,2.40E-04,8.74E-03,5.67E-04,2.39E-04,5.39E-01,1.00E-03,4.62E-05
ISIC_0548968.jpg,6.05E-03,9.69E-01,3.73E-02,8.68E-03,5.98E-02,2.39E-01,2.08E-03,5.44E-04
ISIC_0556568.jpg,2.01E-06,1.43E-04,1.00E+00,9.09E-07,1.54E-05,5.65E-01,2.61E-04,1.28E-07
ISIC_0558458.jpg,1.24E-04,2.61E-03,5.60E-04,9.88E-01,4.44E-03,6.00E-02,1.22E-04,1.48E-05
ISIC_0613748.jpg,2.93E-04,1.51E-03,5.56E-05,9.85E-01,8.86E-04,6.71E-02,8.82E-01,3.64E-02
ISIC_0627128.jpg,9.96E-04,8.90E-05,2.70E-05,4.34E-05,9.86E-01,7.85E-02,3.57E-01,2.84E-04
ISIC_0633018.jpg,2.81E-05,6.09E-04,5.01E-04,5.33E-04,5.29E-04,5.90E-01,2.41E-03,1.80E-05
ISIC_0644758.jpg,3.12E-05,5.81E-04,2.53E-03,3.22E-04,1.37E-04,3.30E-01,1.11E-03,8.15E-05
ISIC_0655378.jpg,1.26E-05,2.28E-04,5.59E-02,4.13E-04,2.53E-05,2.35E-01,1.75E-03,2.64E-05
ISIC_0656308.jpg,1.35E-05,3.04E-04,4.24E-04,6.26E-04,6.75E-05,7.04E-01,1.06E-03,7.56E-05
ISIC_0662288.jpg,1.70E-04,2.95E-04,7.07E-04,2.52E-03,1.39E-03,2.49E-01,8.33E-03,3.21E-04
ISIC_0674308.jpg,1.45E-02,4.31E-02,9.97E-01,1.66E-03,1.03E-01,7.14E-01,1.30E-02,5.63E-04
ISIC_0700078.jpg,5.26E-05,1.16E-03,1.00E+00,1.84E-05,1.09E-04,1.30E-01,1.65E-03,1.20E-06
ISIC_0708878.jpg,2.70E-06,1.78E-04,1.68E-05,4.70E-04,5.49E-05,5.23E-01,1.16E-04,1.46E-05
ISIC_0712978.jpg,8.03E-07,8.35E-05,1.00E+00,6.23E-06,2.99E-05,3.42E-01,9.81E-05,1.06E-08
ISIC_0718698.jpg,1.85E-04,5.41E-04,3.14E-03,1.30E-02,1.68E-03,1.02E-01,5.96E-01,1.13E-02
ISIC_0729188.jpg,1.91E-06,1.17E-04,6.43E-04,2.39E-03,1.59E-05,1.67E-01,1.05E-04,3.06E-06
ISIC_0732158.jpg,7.29E-04,4.98E-03,9.94E-01,2.36E-03,8.89E-04,1.94E-01,5.55E-01,2.92E-04
ISIC_0733408.jpg,2.36E-04,9.89E-04,1.67E-03,5.80E-03,3.25E-03,2.15E-01,1.37E-03,1.60E-04
ISIC_0734038.jpg,2.04E-02,1.47E-02,2.24E-03,2.11E-04,1.00E+00,8.23E-01,4.88E-01,2.56E-04
ISIC_0746818.jpg,3.04E-02,6.34E-02,4.77E-03,1.05E-04,9.99E-01,4.93E-01,7.43E-03,1.35E-04
ISIC_0758568.jpg,2.30E-04,4.15E-03,2.69E-04,9.79E-01,1.72E-03,1.79E-01,1.20E-03,2.67E-04
ISIC_0770508.jpg,3.57E-05,1.41E-03,9.98E-01,3.17E-05,5.77E-04,5.04E-01,1.13E-03,1.56E-06
ISIC_0771788.jpg,8.04E-07,1.67E-04,1.00E+00,1.05E-05,1.98E-05,3.00E-01,6.66E-04,1.03E-07
ISIC_0772578.jpg,8.24E-06,7.56E-05,1.10E-04,4.44E-04,1.24E-04,8.31E-02,3.61E-04,1.62E-05
ISIC_0779258.jpg,3.03E-05,4.32E-04,2.39E-02,2.31E-04,9.97E-05,3.71E-01,8.42E-04,7.81E-06
ISIC_0813138.jpg,3.47E-05,6.95E-04,2.64E-04,2.89E-03,1.27E-04,4.38E-02,3.89E-03,2.20E-04
ISIC_0821598.jpg,1.41E-06,6.13E-05,1.00E+00,1.27E-05,3.22E-05,8.10E-02,4.26E-04,2.13E-08
ISIC_0835778.jpg,1.42E-04,2.24E-04,5.14E-04,3.51E-03,8.21E-04,6.57E-01,2.40E-02,5.17E-04
ISIC_0839368.jpg,4.71E-03,9.64E-02,1.00E+00,4.34E-03,3.17E-02,4.39E-01,1.39E-02,4.05E-04
ISIC_0841028.jpg,3.59E-05,5.56E-04,8.66E-04,1.68E-03,3.38E-04,3.48E-01,9.33E-04,4.72E-05
ISIC_0842398.jpg,4.15E-04,1.57E-01,1.15E-02,4.37E-03,1.67E-03,2.24E-01,3.80E-03,1.17E-04
ISIC_0842798.jpg,7.61E-05,1.08E-03,9.97E-01,5.78E-05,1.20E-04,4.00E-02,1.52E-03,2.60E-06
ISIC_0866838.jpg,3.08E-05,1.09E-03,6.34E-04,2.11E-03,5.03E-04,3.10E-01,2.75E-04,6.61E-06
ISIC_0877438.jpg,1.72E-05,4.34E-04,8.38E-02,1.39E-04,3.82E-05,3.12E-01,7.22E-04,3.80E-06
ISIC_0884538.jpg,4.14E-06,6.08E-05,1.73E-05,9.53E-01,3.05E-04,7.63E-02,1.11E-04,1.91E-06
ISIC_0891718.jpg,1.41E-03,4.06E-03,2.03E-01,1.54E-03,3.91E-03,4.02E-01,8.28E-01,3.12E-03
ISIC_0894308.jpg,5.31E-05,4.46E-04,5.49E-01,7.55E-05,2.11E-04,1.72E-01,3.35E-03,7.09E-06
ISIC_0897958.jpg,2.50E-04,1.40E-03,6.12E-05,9.92E-01,6.64E-04,1.96E-01,9.58E-01,1.14E-02
ISIC_0906558.jpg,5.38E-05,9.86E-04,8.25E-04,6.31E-04,2.02E-03,7.85E-01,9.61E-04,1.31E-05
ISIC_0908698.jpg,4.63E-04,4.05E-02,4.48E-03,2.73E-03,7.63E-03,7.41E-01,2.62E-03,8.61E-05
ISIC_0928578.jpg,3.88E-06,5.81E-05,3.00E-04,9.92E-04,4.18E-05,6.50E-02,1.77E-04,6.25E-06
ISIC_0936718.jpg,5.85E-05,8.91E-04,1.29E-02,6.43E-04,4.00E-04,5.86E-01,7.02E-04,6.05E-05
ISIC_0950488.jpg,1.72E-01,2.45E-01,3.60E-01,1.36E-02,9.64E-01,1.04E-01,9.63E-01,1.10E-01
ISIC_0951638.jpg,1.47E-06,5.63E-05,6.50E-04,1.09E-04,1.56E-05,2.74E-01,2.74E-04,1.67E-06
ISIC_0960568.jpg,8.41E-06,3.30E-04,9.35E-04,2.33E-04,8.30E-05,8.24E-01,8.29E-04,2.30E-05
ISIC_0969318.jpg,2.69E-04,1.05E-04,4.58E-03,4.99E-03,4.33E-03,6.83E-01,9.96E-01,1.34E-02
ISIC_0969858.jpg,3.39E-05,2.39E-04,5.82E-02,7.01E-05,2.61E-03,6.00E-02,2.92E-04,1.54E-06
ISIC_0977528.jpg,8.97E-06,1.12E-04,1.61E-03,8.27E-05,8.49E-05,1.39E-01,2.80E-04,2.02E-05
ISIC_0996998.jpg,1.75E-04,9.55E-01,1.51E-03,9.90E-01,1.83E-03,2.26E-02,6.59E-04,1.75E-05
ISIC_0999078.jpg,5.11E-05,3.77E-04,3.10E-03,3.94E-02,2.49E-04,2.24E-01,9.80E-01,1.48E-02
ISIC_1010648.jpg,4.01E-05,1.11E-03,1.00E+00,3.00E-05,3.84E-05,5.03E-01,1.56E-03,1.47E-06
ISIC_1014088.jpg,5.01E-06,5.65E-04,1.00E+00,3.42E-05,8.08E-05,1.07E-01,2.33E-04,6.70E-08
ISIC_1026838.jpg,2.27E-05,5.26E-04,1.00E+00,1.14E-04,2.22E-04,4.07E-01,1.29E-03,1.44E-06
ISIC_1033188.jpg,1.01E-02,6.86E-03,1.18E-02,5.86E-04,9.52E-01,2.34E-01,6.82E-03,4.00E-04
ISIC_1040138.jpg,3.31E-05,1.43E-03,9.56E-01,6.38E-05,3.47E-04,7.02E-01,4.51E-03,8.53E-06
ISIC_1045378.jpg,6.20E-03,1.37E-01,3.26E-03,9.67E-01,4.75E-02,2.01E-01,6.26E-03,3.98E-03
ISIC_1048928.jpg,3.85E-05,1.03E-03,1.00E+00,2.77E-05,8.61E-04,1.42E-01,7.46E-04,6.70E-07
ISIC_1054458.jpg,7.53E-05,1.18E-03,7.29E-05,9.88E-01,1.81E-03,5.02E-01,7.47E-04,4.47E-05
ISIC_1069268.jpg,1.22E-05,3.05E-03,1.00E+00,4.85E-05,1.63E-04,8.97E-01,1.40E-03,1.20E-06
ISIC_1075408.jpg,9.01E-06,2.36E-03,1.00E+00,7.48E-05,3.32E-04,4.54E-01,5.51E-03,5.73E-07
ISIC_1095798.jpg,7.13E-04,1.46E-03,5.77E-04,9.68E-01,2.34E-03,7.63E-01,9.89E-01,3.36E-02
ISIC_1100698.jpg,1.02E-04,8.17E-04,9.99E-01,1.82E-05,3.76E-04,1.55E-01,1.60E-03,2.37E-06
ISIC_1105878.jpg,4.05E-04,9.13E-04,1.09E-03,9.73E-01,1.74E-03,7.92E-01,9.42E-01,3.13E-03
ISIC_1117298.jpg,3.19E-04,1.24E-03,2.15E-01,3.16E-04,4.35E-03,2.59E-01,1.30E-03,2.96E-05
ISIC_1120488.jpg,5.27E-07,1.66E-05,5.79E-04,1.20E-04,2.22E-06,5.28E-01,1.33E-04,1.43E-06
ISIC_1124428.jpg,9.16E-03,6.34E-02,8.47E-01,7.33E-03,5.94E-02,3.09E-01,9.78E-01,1.56E-02
ISIC_1134428.jpg,9.06E-05,3.23E-03,1.00E+00,2.82E-04,1.31E-03,2.42E-01,2.67E-03,6.75E-06
ISIC_1139398.jpg,3.85E-05,2.66E-04,3.16E-03,5.13E-04,1.37E-04,1.99E-01,2.14E-03,7.84E-05
ISIC_1148668.jpg,1.16E-05,5.07E-05,6.43E-04,1.94E-03,6.44E-04,7.29E-01,1.24E-01,5.82E-05
ISIC_1149878.jpg,1.94E-05,8.65E-05,4.87E-04,4.93E-04,1.22E-04,5.56E-01,1.13E-03,1.46E-05
ISIC_1151268.jpg,5.33E-05,7.26E-04,1.38E-02,2.47E-04,5.59E-04,9.59E-02,8.70E-04,8.66E-06
ISIC_1164708.jpg,1.85E-06,5.83E-05,1.45E-02,3.25E-05,7.64E-06,2.40E-01,1.98E-04,4.10E-06
ISIC_1182408.jpg,6.60E-05,3.09E-05,1.88E-05,4.59E-06,9.50E-01,9.27E-03,2.07E-04,9.68E-07
ISIC_1187128.jpg,5.80E-05,2.35E-03,7.58E-01,3.35E-04,3.94E-04,6.58E-01,1.20E-03,2.58E-05
ISIC_1197218.jpg,1.64E-02,7.19E-01,9.67E-01,5.99E-03,2.33E-01,3.85E-02,9.75E-01,2.85E-03
ISIC_1225148.jpg,4.26E-06,4.56E-05,1.10E-04,3.04E-04,4.45E-05,1.30E-02,3.60E-04,9.62E-06
ISIC_1269448.jpg,6.79E-06,2.33E-04,4.64E-04,4.24E-04,2.80E-05,3.37E-01,3.67E-04,2.56E-05
ISIC_1273228.jpg,7.76E-05,1.12E-03,9.88E-01,4.33E-05,2.06E-04,9.74E-02,1.52E-03,3.31E-06
ISIC_1274178.jpg,3.05E-04,1.03E-03,1.28E-02,9.60E-04,6.95E-03,2.71E-02,1.70E-03,6.36E-05
ISIC_1274198.jpg,1.10E-04,9.42E-04,7.81E-05,3.79E-05,9.48E-01,1.71E-02,5.40E-04,4.76E-07
ISIC_1274368.jpg,5.78E-04,9.18E-03,6.26E-04,9.59E-01,6.71E-03,6.65E-01,2.57E-03,5.80E-04
ISIC_1275598.jpg,6.65E-04,3.44E-03,2.15E-01,3.75E-03,5.36E-03,1.12E-01,9.72E-01,4.29E-03
ISIC_1282378.jpg,2.70E-03,3.36E-02,9.99E-01,5.92E-04,7.89E-03,7.64E-01,1.45E-02,1.83E-04
ISIC_1294368.jpg,2.80E-02,9.96E-01,5.20E-01,9.57E-01,2.88E-02,9.81E-02,5.00E-02,4.07E-03
ISIC_1296518.jpg,1.17E-06,3.96E-05,5.82E-05,8.23E-03,1.31E-05,6.73E-04,6.90E-05,1.09E-06
ISIC_1303488.jpg,1.54E-04,1.75E-02,4.80E-01,5.82E-04,1.52E-03,7.85E-01,8.30E-04,2.93E-05
ISIC_1309738.jpg,5.32E-06,4.40E-05,7.99E-04,9.91E-03,8.98E-05,9.10E-01,9.92E-01,1.47E-03
ISIC_1318038.jpg,4.57E-06,2.99E-05,5.36E-03,1.68E-05,5.10E-04,1.42E-01,4.53E-05,5.45E-07
ISIC_1321208.jpg,1.41E-05,2.49E-04,1.46E-04,3.18E-03,1.20E-04,8.77E-01,8.37E-04,1.46E-05
ISIC_1327968.jpg,2.12E-06,4.95E-05,1.19E-03,4.90E-04,1.40E-05,7.29E-01,1.43E-04,3.86E-06
ISIC_1328108.jpg,2.84E-05,3.47E-04,2.82E-03,6.44E-04,1.28E-04,3.95E-01,2.35E-02,1.17E-04
ISIC_1330788.jpg,4.96E-05,1.07E-03,3.83E-03,5.86E-04,1.51E-04,2.37E-01,1.83E-03,1.78E-04
ISIC_1331088.jpg,3.96E-05,8.37E-05,8.03E-04,2.48E-03,1.83E-04,2.29E-01,8.24E-01,2.36E-03
ISIC_1341798.jpg,1.02E-02,7.30E-02,9.99E-01,1.64E-04,9.75E-01,6.38E-01,5.42E-03,1.68E-05
ISIC_1344088.jpg,8.29E-03,3.44E-02,8.16E-03,7.47E-03,9.52E-01,8.90E-01,2.98E-03,3.46E-04
ISIC_1360798.jpg,3.41E-05,4.92E-04,1.05E-01,4.76E-05,1.12E-03,3.27E-02,9.09E-04,1.31E-05
ISIC_1369798.jpg,2.97E-06,5.52E-05,3.49E-04,3.42E-04,2.19E-05,2.48E-01,1.65E-04,4.95E-06
ISIC_1371478.jpg,7.07E-05,8.05E-04,5.19E-05,9.80E-01,5.49E-04,1.46E-01,1.51E-03,1.47E-04
ISIC_1379838.jpg,2.62E-04,5.80E-01,1.13E-01,4.86E-03,1.78E-03,3.99E-02,9.56E-03,4.81E-05
ISIC_1403558.jpg,1.29E-04,1.27E-03,6.03E-02,3.05E-03,4.96E-04,1.31E-01,6.69E-01,3.98E-04
ISIC_1407308.jpg,7.90E-03,2.97E-02,1.91E-04,5.49E-05,1.00E+00,2.15E-02,5.81E-03,3.72E-06
ISIC_1409028.jpg,9.44E-04,2.44E-03,1.34E-03,4.07E-02,7.94E-03,1.59E-01,3.82E-03,6.32E-04
ISIC_1416658.jpg,4.31E-06,1.24E-04,2.05E-04,6.43E-03,6.43E-05,9.86E-01,2.02E-04,1.36E-05
ISIC_1427578.jpg,1.73E-03,9.97E-01,9.94E-01,1.50E-03,2.30E-02,1.05E-01,1.49E-02,3.09E-05
ISIC_1438138.jpg,2.84E-04,4.42E-03,3.90E-04,9.95E-01,4.18E-03,7.24E-03,1.29E-01,3.17E-04
ISIC_1445438.jpg,2.41E-04,4.75E-04,4.12E-04,9.24E-01,1.88E-03,6.92E-01,7.69E-01,2.05E-03
ISIC_1446658.jpg,9.84E-03,6.87E-02,9.98E-01,2.68E-04,8.06E-01,2.47E-01,4.42E-01,2.45E-04
ISIC_1448268.jpg,5.64E-05,2.47E-04,7.59E-04,1.14E-03,3.23E-04,2.72E-01,1.11E-01,2.83E-04
ISIC_1449628.jpg,5.10E-05,1.17E-03,1.48E-04,9.54E-01,7.96E-04,3.06E-02,1.66E-04,1.68E-05
ISIC_1491228.jpg,3.40E-05,5.35E-04,4.97E-03,3.20E-04,2.18E-04,6.60E-01,7.01E-04,6.08E-05
ISIC_1491508.jpg,3.31E-02,1.39E-02,1.65E-03,1.20E-02,1.48E-01,3.08E-01,1.00E-01,9.79E-01
ISIC_1501518.jpg,1.74E-04,1.09E-03,2.10E-03,1.61E-03,8.46E-03,1.34E-01,5.40E-04,4.00E-05
ISIC_1508888.jpg,2.85E-04,3.26E-03,5.79E-02,9.64E-04,1.73E-03,2.06E-01,1.90E-03,2.22E-04
ISIC_1510438.jpg,3.13E-04,1.15E-02,9.98E-01,6.72E-04,5.28E-03,6.53E-01,2.57E-01,8.22E-05
ISIC_1512688.jpg,5.44E-05,8.13E-04,6.91E-01,3.81E-04,5.17E-04,2.22E-02,7.44E-01,1.32E-04
ISIC_1514638.jpg,2.92E-04,3.45E-03,1.12E-03,7.45E-03,7.83E-03,4.11E-01,1.21E-03,6.61E-05
ISIC_1524188.jpg,3.92E-05,5.43E-04,5.35E-04,2.22E-03,2.38E-04,2.24E-01,1.35E-02,2.95E-04
ISIC_1528298.jpg,1.75E-06,1.00E-04,9.51E-01,4.55E-05,1.08E-05,8.80E-02,4.40E-04,6.78E-07
ISIC_1535298.jpg,1.27E-05,4.67E-04,1.24E-02,7.48E-04,6.72E-05,3.57E-02,2.14E-04,8.16E-06
ISIC_1539108.jpg,1.47E-05,2.62E-04,3.90E-03,3.22E-04,4.40E-05,3.57E-02,1.07E-03,4.66E-05
ISIC_1553968.jpg,1.33E-03,5.40E-04,2.51E-03,2.28E-04,9.57E-01,2.14E-03,6.31E-01,5.44E-05
ISIC_1560978.jpg,9.14E-06,1.87E-04,5.43E-03,1.40E-04,2.01E-05,3.40E-01,8.11E-04,4.20E-06
ISIC_1586288.jpg,1.07E-04,3.77E-04,3.08E-02,2.59E-04,1.18E-03,4.11E-02,1.06E-03,1.49E-05
ISIC_1613528.jpg,6.35E-05,2.62E-03,1.00E+00,3.79E-04,6.13E-04,1.51E-01,5.14E-03,7.18E-06
ISIC_1632378.jpg,5.51E-05,5.45E-04,3.05E-05,1.28E-05,9.99E-01,1.98E-02,9.79E-05,4.16E-07
ISIC_1632938.jpg,1.10E-03,1.84E-02,1.06E-03,9.72E-01,5.14E-03,3.41E-01,2.76E-03,5.24E-04
ISIC_1644228.jpg,7.97E-06,1.66E-04,2.21E-03,1.77E-04,1.61E-04,4.33E-02,1.59E-04,1.10E-05
ISIC_1656828.jpg,1.47E-05,2.70E-04,6.66E-03,1.71E-04,5.66E-05,3.43E-01,8.07E-04,2.90E-05
ISIC_1666748.jpg,1.76E-06,4.00E-04,9.94E-05,2.33E-03,1.44E-05,1.16E-02,1.35E-04,4.70E-06
ISIC_1667598.jpg,1.28E-04,4.38E-03,9.97E-01,8.43E-05,9.84E-04,7.60E-01,1.56E-03,1.23E-05
ISIC_1681968.jpg,4.31E-05,5.63E-04,7.01E-03,3.70E-04,1.91E-04,1.58E-01,6.34E-04,1.07E-05
ISIC_1682998.jpg,7.63E-05,2.55E-03,8.23E-04,1.19E-02,3.14E-04,5.39E-01,1.42E-03,4.95E-05
ISIC_1693098.jpg,1.32E-02,6.86E-03,3.21E-03,8.60E-04,9.91E-01,3.93E-01,8.20E-01,7.17E-04
ISIC_1707818.jpg,4.28E-05,2.01E-03,8.86E-05,9.85E-01,4.10E-04,2.42E-01,2.29E-04,3.71E-05
ISIC_1730198.jpg,1.78E-05,3.49E-04,2.64E-03,2.43E-04,6.98E-05,5.95E-01,1.44E-03,9.35E-06
ISIC_1731168.jpg,3.95E-06,6.13E-05,4.32E-05,9.24E-01,4.13E-05,3.34E-01,9.01E-01,1.87E-04
ISIC_1733178.jpg,2.49E-05,3.88E-04,4.02E-04,7.11E-04,1.83E-04,2.64E-01,5.00E-04,1.37E-05
ISIC_1750738.jpg,4.31E-05,3.92E-04,5.50E-03,7.46E-04,2.77E-04,5.06E-01,4.54E-02,1.30E-04
ISIC_1752018.jpg,1.42E-06,4.19E-05,1.61E-04,4.37E-03,1.16E-05,1.71E-01,7.80E-05,2.45E-06
ISIC_1772418.jpg,6.28E-06,1.88E-03,9.99E-01,7.24E-06,4.72E-05,4.14E-02,5.25E-04,3.53E-07
ISIC_1774238.jpg,3.86E-03,1.01E-02,1.14E-03,9.87E-01,4.57E-02,3.08E-01,7.27E-01,9.13E-03
ISIC_1793248.jpg,1.82E-03,3.72E-03,3.03E-03,4.77E-02,1.18E-02,3.30E-02,9.03E-01,4.82E-02
ISIC_1794778.jpg,1.11E-04,1.22E-04,1.72E-04,2.49E-03,9.33E-04,1.58E-01,9.24E-03,6.24E-04
ISIC_1799448.jpg,2.72E-04,8.31E-04,4.06E-04,9.86E-01,1.23E-03,4.01E-01,6.68E-01,1.96E-03
ISIC_1808628.jpg,7.04E-06,2.35E-04,1.00E+00,3.27E-05,1.09E-04,1.31E-01,9.73E-01,3.83E-06
ISIC_1818358.jpg,1.07E-05,1.98E-04,1.59E-02,9.43E-05,4.20E-05,4.84E-01,4.21E-04,2.58E-06
ISIC_1819538.jpg,5.99E-05,2.85E-05,3.00E-04,7.62E-03,1.51E-03,3.22E-01,9.93E-01,1.09E-02
ISIC_1841758.jpg,2.97E-03,6.33E-03,1.74E-03,4.77E-03,9.18E-01,5.87E-01,3.75E-03,1.66E-04
ISIC_1842338.jpg,3.03E-02,7.67E-01,4.05E-03,3.54E-04,9.99E-01,1.24E-01,3.34E-03,9.32E-05
ISIC_1843948.jpg,1.98E-06,1.04E-04,2.70E-02,5.36E-05,5.71E-06,1.57E-01,2.67E-04,2.33E-06
ISIC_1849238.jpg,1.33E-04,1.40E-03,4.84E-04,9.76E-01,1.23E-03,2.48E-01,9.91E-01,6.80E-03
ISIC_1853428.jpg,4.59E-03,3.12E-02,2.14E-03,9.83E-01,2.98E-02,4.84E-01,1.25E-02,5.15E-03
ISIC_1872208.jpg,4.13E-06,6.39E-05,2.94E-04,2.55E-04,2.17E-04,4.97E-03,6.05E-03,3.51E-06
ISIC_1923548.jpg,1.76E-03,4.63E-03,7.90E-01,7.80E-03,1.50E-02,2.97E-01,9.75E-01,4.47E-03
ISIC_1928148.jpg,4.54E-04,8.00E-03,1.00E+00,1.03E-03,6.17E-03,9.94E-02,3.52E-03,9.82E-06
ISIC_1929568.jpg,1.14E-05,3.62E-04,1.00E+00,3.58E-05,2.88E-04,6.27E-02,3.95E-04,1.70E-07
ISIC_1950638.jpg,2.65E-03,6.49E-03,2.52E-04,5.42E-04,9.99E-01,9.58E-03,1.13E-03,7.80E-06
ISIC_1957738.jpg,4.66E-05,9.04E-05,2.13E-03,1.91E-04,1.49E-04,3.76E-01,9.09E-01,1.39E-02
ISIC_1968238.jpg,5.80E-06,1.34E-04,7.17E-04,1.17E-04,9.17E-05,5.95E-01,4.89E-04,2.09E-06
ISIC_1974608.jpg,4.47E-05,3.13E-04,5.46E-03,1.83E-03,1.04E-03,4.44E-02,2.16E-04,1.31E-05
ISIC_1976458.jpg,1.84E-05,2.34E-04,6.51E-03,3.62E-04,6.75E-05,2.23E-01,1.11E-03,2.81E-05
ISIC_1989748.jpg,6.22E-05,2.11E-04,5.87E-03,5.93E-04,2.91E-04,3.93E-01,9.80E-01,3.15E-03
ISIC_1991948.jpg,2.32E-04,2.05E-03,9.97E-01,6.93E-05,8.55E-04,8.13E-01,2.12E-03,9.17E-06
ISIC_1993038.jpg,1.68E-04,1.71E-03,6.50E-02,1.31E-03,4.15E-04,1.99E-01,3.64E-03,2.62E-04
ISIC_1998888.jpg,9.11E-06,4.50E-04,3.90E-04,4.72E-04,5.64E-05,2.48E-01,7.48E-04,5.91E-06
ISIC_2006348.jpg,9.31E-06,1.87E-04,8.28E-04,2.31E-04,4.53E-05,4.09E-01,1.31E-03,4.78E-05
ISIC_2010488.jpg,1.96E-06,2.81E-04,1.00E+00,1.13E-05,8.34E-05,7.97E-02,2.77E-04,8.77E-08
ISIC_2010708.jpg,4.95E-06,1.90E-04,2.09E-05,9.88E-01,1.89E-05,6.36E-01,1.13E-02,6.16E-05
ISIC_2011318.jpg,2.41E-01,1.38E-01,4.02E-02,4.17E-03,9.91E-01,6.28E-01,8.20E-01,2.99E-01
ISIC_2016398.jpg,4.06E-04,3.15E-02,3.54E-01,3.68E-04,1.42E-02,5.40E-02,9.81E-01,7.67E-04
ISIC_2019118.jpg,2.34E-05,1.96E-03,1.00E+00,1.03E-04,1.36E-04,2.04E-01,2.07E-03,3.18E-06
ISIC_2036808.jpg,1.20E-03,9.59E-03,1.18E-03,9.61E-01,1.06E-02,6.60E-01,4.12E-03,1.51E-03
ISIC_2047288.jpg,5.29E-06,1.47E-04,1.02E-03,1.64E-04,4.89E-05,1.15E-01,9.60E-04,1.05E-05
ISIC_2048538.jpg,6.07E-04,6.23E-02,7.16E-03,5.78E-02,2.39E-02,2.49E-01,3.67E-03,2.04E-04
ISIC_2078598.jpg,3.30E-03,7.06E-01,9.74E-01,9.87E-01,8.26E-03,1.89E-02,7.05E-03,1.91E-04
ISIC_2091778.jpg,8.48E-04,7.08E-03,9.99E-01,1.53E-04,4.75E-02,1.61E-01,3.64E-03,1.53E-05
ISIC_2101858.jpg,4.33E-04,3.68E-03,4.61E-04,9.72E-01,2.16E-03,3.76E-01,9.19E-03,5.35E-04
ISIC_2101968.jpg,9.01E-04,1.27E-02,2.79E-02,1.61E-02,3.28E-03,1.91E-01,2.77E-01,2.13E-03
ISIC_2121078.jpg,3.18E-06,1.42E-04,2.32E-04,2.71E-04,2.44E-05,6.28E-01,3.73E-04,1.63E-06
ISIC_2127268.jpg,3.28E-05,6.52E-04,9.98E-01,2.60E-05,5.43E-05,5.56E-02,1.17E-03,1.02E-06
ISIC_2137918.jpg,3.98E-03,4.03E-02,9.98E-01,1.92E-04,8.72E-01,3.54E-01,8.75E-03,2.67E-05
ISIC_2158828.jpg,9.98E-04,5.60E-03,9.89E-01,5.23E-05,7.63E-01,1.56E-01,4.89E-04,1.85E-06
ISIC_2160108.jpg,9.87E-07,6.32E-04,1.00E+00,1.03E-05,3.57E-05,9.03E-01,5.29E-04,5.91E-08
ISIC_2170268.jpg,2.85E-03,9.66E-02,4.64E-02,9.88E-01,3.74E-03,1.74E-02,9.91E-03,2.26E-03
ISIC_2186058.jpg,7.64E-06,7.26E-04,9.99E-01,7.27E-05,1.52E-04,2.45E-01,1.68E-03,1.13E-06
ISIC_2194488.jpg,7.06E-05,1.66E-03,6.97E-05,9.91E-01,4.26E-04,5.05E-01,4.91E-03,8.82E-05
ISIC_2196128.jpg,9.96E-04,9.37E-03,8.54E-04,9.54E-01,6.10E-03,4.38E-01,1.37E-02,8.16E-04
ISIC_2197088.jpg,3.74E-04,1.13E-03,3.65E-03,7.23E-03,1.40E-03,3.16E-01,3.55E-02,8.35E-04
ISIC_2199908.jpg,9.01E-06,1.82E-04,6.11E-03,1.79E-04,2.66E-05,1.04E-01,6.18E-04,2.75E-06
ISIC_2201088.jpg,9.96E-05,5.48E-03,1.00E+00,4.09E-04,8.68E-04,2.04E-01,3.14E-02,1.21E-05
ISIC_2212058.jpg,5.42E-05,4.75E-04,7.93E-05,9.86E-01,1.31E-04,4.79E-01,8.63E-01,2.93E-03
ISIC_2227618.jpg,6.67E-03,5.45E-03,1.59E-03,6.21E-04,9.96E-01,8.15E-01,1.74E-03,7.66E-05
ISIC_2232098.jpg,1.87E-05,1.96E-04,3.77E-02,1.00E-04,2.54E-04,4.96E-01,3.27E-04,2.71E-06
ISIC_2234748.jpg,7.83E-07,3.30E-05,2.45E-01,1.16E-05,3.19E-06,5.64E-02,1.76E-04,4.89E-07
